Year,Round,EventName,DriverAbbr,Team,BestLapTime_s
2024,23,Qatar Grand Prix,ZHO,Kick Sauber,81.501
2024,24,Abu Dhabi Grand Prix,ALB,Williams,83.821
2024,24,Abu Dhabi Grand Prix,ALO,Aston Martin,83.196
2024,24,Abu Dhabi Grand Prix,BOT,Kick Sauber,83.204
2024,24,Abu Dhabi Grand Prix,COL,Williams,83.912
2024,24,Abu Dhabi Grand Prix,DOO,Alpine,84.105
2024,24,Abu Dhabi Grand Prix,GAS,Alpine,82.984
2024,24,Abu Dhabi Grand Prix,HAM,Mercedes,83.887
2024,24,Abu Dhabi Grand Prix,HUL,Haas F1 Team,82.886
2024,24,Abu Dhabi Grand Prix,LAW,RB,83.472
2024,24,Abu Dhabi Grand Prix,LEC,Ferrari,82.98
2024,24,Abu Dhabi Grand Prix,MAG,Haas F1 Team,83.632
2024,24,Abu Dhabi Grand Prix,NOR,McLaren,82.595
2024,24,Abu Dhabi Grand Prix,PER,Red Bull Racing,83.264
2024,24,Abu Dhabi Grand Prix,PIA,McLaren,82.804
2024,24,Abu Dhabi Grand Prix,RUS,Mercedes,83.132
2024,24,Abu Dhabi Grand Prix,SAI,Ferrari,82.824
2024,24,Abu Dhabi Grand Prix,STR,Aston Martin,83.729
2024,24,Abu Dhabi Grand Prix,TSU,RB,83.419
2024,24,Abu Dhabi Grand Prix,VER,Red Bull Racing,82.945
2024,24,Abu Dhabi Grand Prix,ZHO,Kick Sauber,83.88
